customer_id,total_spent,latest_purchased_brand,latest_brand_tier,most_purchased_brand,most_purchased_brand_tier,latest_brand_name,most_purchased_brand_name
757,2511.4647,1,mid,8,high,Electra,Surly
757,2511.4647,8,high,8,high,Surly,Surly
1123,2509.9460,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1123,2509.9460,1,mid,7,mid,Electra,"Sun Bicycles"
1123,2509.9460,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
562,2509.8810,3,high,3,high,Heller,Heller
542,2501.7640,1,mid,1,mid,Electra,Electra
542,2501.7640,1,mid,1,mid,Electra,Electra
542,2501.7640,3,high,1,mid,Heller,Electra
207,2500.4381,2,mid,8,high,Haro,Surly
207,2500.4381,1,mid,8,high,Electra,Surly
207,2500.4381,8,high,8,high,Surly,Surly
207,2500.4381,7,mid,8,high,"Sun Bicycles",Surly
872,2497.9559,8,high,1,mid,Surly,Electra
872,2497.9559,1,mid,1,mid,Electra,Electra
872,2497.9559,1,mid,1,mid,Electra,Electra
262,2484.4274,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
262,2484.4274,2,mid,7,mid,Haro,"Sun Bicycles"
262,2484.4274,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
262,2484.4274,8,high,7,mid,Surly,"Sun Bicycles"
180,2478.4000,8,high,8,high,Surly,Surly
1266,2474.9727,1,mid,1,mid,Electra,Electra
1266,2474.9727,9,high,1,mid,Trek,Electra
1264,2469.9585,1,mid,1,mid,Electra,Electra
1264,2469.9585,1,mid,1,mid,Electra,Electra
1264,2469.9585,1,mid,1,mid,Electra,Electra
1264,2469.9585,8,high,1,mid,Surly,Electra
1351,2465.4572,1,mid,1,mid,Electra,Electra
1351,2465.4572,1,mid,1,mid,Electra,Electra
1351,2465.4572,1,mid,1,mid,Electra,Electra
1351,2465.4572,1,mid,1,mid,Electra,Electra
706,2452.9480,8,high,9,high,Surly,Trek
706,2452.9480,9,high,9,high,Trek,Trek
706,2452.9480,9,high,9,high,Trek,Trek
706,2452.9480,1,mid,9,high,Electra,Trek
552,2449.7546,9,high,1,mid,Trek,Electra
552,2449.7546,1,mid,1,mid,Electra,Electra
552,2449.7546,1,mid,1,mid,Electra,Electra
552,2449.7546,1,mid,1,mid,Electra,Electra
495,2446.9410,9,high,1,mid,Trek,Electra
495,2446.9410,1,mid,1,mid,Electra,Electra
495,2446.9410,1,mid,1,mid,Electra,Electra
495,2446.9410,7,mid,1,mid,"Sun Bicycles",Electra
988,2432.9444,1,mid,1,mid,Electra,Electra
988,2432.9444,1,mid,1,mid,Electra,Electra
988,2432.9444,1,mid,1,mid,Electra,Electra
795,2431.1650,8,high,1,mid,Surly,Electra
795,2431.1650,1,mid,1,mid,Electra,Electra
795,2431.1650,1,mid,1,mid,Electra,Electra
795,2431.1650,1,mid,1,mid,Electra,Electra
385,2427.9567,1,mid,1,mid,Electra,Electra
385,2427.9567,1,mid,1,mid,Electra,Electra
385,2427.9567,1,mid,1,mid,Electra,Electra
385,2427.9567,1,mid,1,mid,Electra,Electra
639,2420.5530,1,mid,1,mid,Electra,Electra
639,2420.5530,1,mid,1,mid,Electra,Electra
639,2420.5530,8,high,1,mid,Surly,Electra
818,2419.7634,1,mid,1,mid,Electra,Electra
818,2419.7634,1,mid,1,mid,Electra,Electra
1381,2414.9630,1,mid,5,mid,Electra,Ritchey
1381,2414.9630,5,mid,5,mid,Ritchey,Ritchey
936,2411.4715,2,mid,8,high,Haro,Surly
936,2411.4715,8,high,8,high,Surly,Surly
936,2411.4715,7,mid,8,high,"Sun Bicycles",Surly
1282,2402.4760,1,mid,4,low,Electra,"Pure Cycles"
1282,2402.4760,5,mid,4,low,Ritchey,"Pure Cycles"
1282,2402.4760,1,mid,4,low,Electra,"Pure Cycles"
1282,2402.4760,4,low,4,low,"Pure Cycles","Pure Cycles"
1282,2402.4760,4,low,4,low,"Pure Cycles","Pure Cycles"
393,2379.9730,1,mid,8,high,Electra,Surly
393,2379.9730,8,high,8,high,Surly,Surly
777,2379.4635,8,high,2,mid,Surly,Haro
777,2379.4635,2,mid,2,mid,Haro,Haro
777,2379.4635,2,mid,2,mid,Haro,Haro
117,2371.4545,1,mid,1,mid,Electra,Electra
117,2371.4545,1,mid,1,mid,Electra,Electra
117,2371.4545,1,mid,1,mid,Electra,Electra
250,2371.1624,8,high,2,mid,Surly,Haro
250,2371.1624,2,mid,2,mid,Haro,Haro
1104,2362.1628,1,mid,1,mid,Electra,Electra
1104,2362.1628,9,high,1,mid,Trek,Electra
1121,2360.3907,4,low,9,high,"Pure Cycles",Trek
1121,2360.3907,9,high,9,high,Trek,Trek
467,2357.9642,2,mid,8,high,Haro,Surly
467,2357.9642,8,high,8,high,Surly,Surly
467,2357.9642,7,mid,8,high,"Sun Bicycles",Surly
467,2357.9642,1,mid,8,high,Electra,Surly
510,2346.6624,8,high,8,high,Surly,Surly
510,2346.6624,8,high,8,high,Surly,Surly
510,2346.6624,1,mid,8,high,Electra,Surly
319,2337.4625,1,mid,1,mid,Electra,Electra
319,2337.4625,1,mid,1,mid,Electra,Electra
319,2337.4625,5,mid,1,mid,Ritchey,Electra
131,2335.5207,4,low,8,high,"Pure Cycles",Surly
131,2335.5207,8,high,8,high,Surly,Surly
1323,2333.3560,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1323,2333.3560,1,mid,7,mid,Electra,"Sun Bicycles"
1323,2333.3560,9,high,7,mid,Trek,"Sun Bicycles"
1323,2333.3560,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1039,2329.5760,3,high,3,high,Heller,Heller
1039,2329.5760,1,mid,3,high,Electra,Heller
287,2320.5564,1,mid,1,mid,Electra,Electra
287,2320.5564,1,mid,1,mid,Electra,Electra
287,2320.5564,9,high,1,mid,Trek,Electra
287,2320.5564,7,mid,1,mid,"Sun Bicycles",Electra
1380,2319.9920,9,high,9,high,Trek,Trek
139,2319.9760,9,high,9,high,Trek,Trek
139,2319.9760,1,mid,9,high,Electra,Trek
1308,2319.9680,8,high,8,high,Surly,Surly
1308,2319.9680,7,mid,8,high,"Sun Bicycles",Surly
1399,2319.7539,1,mid,8,high,Electra,Surly
1399,2319.7539,8,high,8,high,Surly,Surly
1399,2319.7539,7,mid,8,high,"Sun Bicycles",Surly
233,2317.0840,8,high,2,mid,Surly,Haro
502,2312.4447,7,mid,1,mid,"Sun Bicycles",Electra
502,2312.4447,1,mid,1,mid,Electra,Electra
502,2312.4447,1,mid,1,mid,Electra,Electra
502,2312.4447,9,high,1,mid,Trek,Electra
967,2309.3035,1,mid,8,high,Electra,Surly
967,2309.3035,8,high,8,high,Surly,Surly
967,2309.3035,2,mid,8,high,Haro,Surly
408,2297.7575,8,high,8,high,Surly,Surly
408,2297.7575,8,high,8,high,Surly,Surly
408,2297.7575,2,mid,8,high,Haro,Surly
408,2297.7575,2,mid,8,high,Haro,Surly
1181,2283.8072,1,mid,1,mid,Electra,Electra
1181,2283.8072,1,mid,1,mid,Electra,Electra
1181,2283.8072,8,high,1,mid,Surly,Electra
1181,2283.8072,7,mid,1,mid,"Sun Bicycles",Electra
402,2282.9650,2,mid,2,mid,Haro,Haro
402,2282.9650,2,mid,2,mid,Haro,Haro
402,2282.9650,1,mid,2,mid,Electra,Haro
44,2270.5392,1,mid,1,mid,Electra,Electra
44,2270.5392,6,low,1,mid,Strider,Electra
1251,2259.3407,7,mid,1,mid,"Sun Bicycles",Electra
1251,2259.3407,1,mid,1,mid,Electra,Electra
1251,2259.3407,9,high,1,mid,Trek,Electra
1251,2259.3407,1,mid,1,mid,Electra,Electra
315,2258.1215,1,mid,4,low,Electra,"Pure Cycles"
315,2258.1215,4,low,4,low,"Pure Cycles","Pure Cycles"
315,2258.1215,2,mid,4,low,Haro,"Pure Cycles"
315,2258.1215,4,low,4,low,"Pure Cycles","Pure Cycles"
817,2252.9150,4,low,1,mid,"Pure Cycles",Electra
817,2252.9150,1,mid,1,mid,Electra,Electra
817,2252.9150,1,mid,1,mid,Electra,Electra
939,2230.5485,1,mid,7,mid,Electra,"Sun Bicycles"
939,2230.5485,8,high,7,mid,Surly,"Sun Bicycles"
939,2230.5485,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
939,2230.5485,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1278,2228.2451,2,mid,1,mid,Haro,Electra
1278,2228.2451,2,mid,1,mid,Haro,Electra
1278,2228.2451,1,mid,1,mid,Electra,Electra
1278,2228.2451,1,mid,1,mid,Electra,Electra
575,2222.8722,1,mid,1,mid,Electra,Electra
575,2222.8722,1,mid,1,mid,Electra,Electra
575,2222.8722,3,high,1,mid,Heller,Electra
1027,2217.6427,8,high,8,high,Surly,Surly
1027,2217.6427,7,mid,8,high,"Sun Bicycles",Surly
1027,2217.6427,2,mid,8,high,Haro,Surly
759,2214.0537,1,mid,1,mid,Electra,Electra
759,2214.0537,5,mid,1,mid,Ritchey,Electra
759,2214.0537,1,mid,1,mid,Electra,Electra
759,2214.0537,1,mid,1,mid,Electra,Electra
770,2208.9745,1,mid,9,high,Electra,Trek
770,2208.9745,9,high,9,high,Trek,Trek
1046,2205.7557,4,low,7,mid,"Pure Cycles","Sun Bicycles"
1046,2205.7557,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1046,2205.7557,1,mid,7,mid,Electra,"Sun Bicycles"
1046,2205.7557,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
8,2201.6567,1,mid,1,mid,Electra,Electra
1401,2200.9444,9,high,2,mid,Trek,Haro
1401,2200.9444,1,mid,2,mid,Electra,Haro
1401,2200.9444,2,mid,2,mid,Haro,Haro
436,2200.8641,7,mid,1,mid,"Sun Bicycles",Electra
436,2200.8641,2,mid,1,mid,Haro,Electra
436,2200.8641,1,mid,1,mid,Electra,Electra
546,2197.9500,1,mid,1,mid,Electra,Electra
546,2197.9500,8,high,1,mid,Surly,Electra
546,2197.9500,1,mid,1,mid,Electra,Electra
553,2197.8920,4,low,8,high,"Pure Cycles",Surly
553,2197.8920,8,high,8,high,Surly,Surly
789,2195.5747,4,low,7,mid,"Pure Cycles","Sun Bicycles"
789,2195.5747,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
789,2195.5747,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1331,2195.0517,1,mid,1,mid,Electra,Electra
1331,2195.0517,1,mid,1,mid,Electra,Electra
1331,2195.0517,8,high,1,mid,Surly,Electra
1087,2190.5660,1,mid,9,high,Electra,Trek
1087,2190.5660,9,high,9,high,Trek,Trek
1087,2190.5660,7,mid,9,high,"Sun Bicycles",Trek
324,2165.0817,1,mid,8,high,Electra,Surly
324,2165.0817,8,high,8,high,Surly,Surly
324,2165.0817,4,low,8,high,"Pure Cycles",Surly
241,2157.9160,4,low,1,mid,"Pure Cycles",Electra
241,2157.9160,1,mid,1,mid,Electra,Electra
241,2157.9160,1,mid,1,mid,Electra,Electra
1045,2155.1720,1,mid,1,mid,Electra,Electra
1045,2155.1720,1,mid,1,mid,Electra,Electra
1045,2155.1720,4,low,1,mid,"Pure Cycles",Electra
376,2136.5310,9,high,8,high,Trek,Surly
376,2136.5310,8,high,8,high,Surly,Surly
938,2135.0624,1,mid,1,mid,Electra,Electra
938,2135.0624,1,mid,1,mid,Electra,Electra
938,2135.0624,1,mid,1,mid,Electra,Electra
1217,2133.9264,1,mid,1,mid,Electra,Electra
1217,2133.9264,8,high,1,mid,Surly,Electra
1217,2133.9264,4,low,1,mid,"Pure Cycles",Electra
1217,2133.9264,1,mid,1,mid,Electra,Electra
1217,2133.9264,4,low,1,mid,"Pure Cycles",Electra
1179,2123.5632,5,mid,1,mid,Ritchey,Electra
1179,2123.5632,1,mid,1,mid,Electra,Electra
1179,2123.5632,1,mid,1,mid,Electra,Electra
1231,2119.2590,1,mid,1,mid,Electra,Electra
1231,2119.2590,7,mid,1,mid,"Sun Bicycles",Electra
1231,2119.2590,1,mid,1,mid,Electra,Electra
1231,2119.2590,9,high,1,mid,Trek,Electra
466,2113.5840,3,high,3,high,Heller,Heller
668,2100.9225,3,high,3,high,Heller,Heller
668,2100.9225,8,high,3,high,Surly,Heller
909,2099.9637,1,mid,1,mid,Electra,Electra
909,2099.9637,1,mid,1,mid,Electra,Electra
909,2099.9637,1,mid,1,mid,Electra,Electra
1409,2093.4135,7,mid,1,mid,"Sun Bicycles",Electra
1409,2093.4135,1,mid,1,mid,Electra,Electra
1409,2093.4135,1,mid,1,mid,Electra,Electra
1409,2093.4135,4,low,1,mid,"Pure Cycles",Electra
584,2090.6642,1,mid,1,mid,Electra,Electra
584,2090.6642,1,mid,1,mid,Electra,Electra
584,2090.6642,1,mid,1,mid,Electra,Electra
584,2090.6642,1,mid,1,mid,Electra,Electra
584,2090.6642,4,low,1,mid,"Pure Cycles",Electra
1250,2083.1605,1,mid,8,high,Electra,Surly
1250,2083.1605,4,low,8,high,"Pure Cycles",Surly
1250,2083.1605,8,high,8,high,Surly,Surly
190,2082.1435,7,mid,2,mid,"Sun Bicycles",Haro
190,2082.1435,2,mid,2,mid,Haro,Haro
190,2082.1435,1,mid,2,mid,Electra,Haro
190,2082.1435,2,mid,2,mid,Haro,Haro
1234,2069.4549,8,high,1,mid,Surly,Electra
1234,2069.4549,1,mid,1,mid,Electra,Electra
1234,2069.4549,1,mid,1,mid,Electra,Electra
1234,2069.4549,1,mid,1,mid,Electra,Electra
189,2069.3725,8,high,1,mid,Surly,Electra
189,2069.3725,1,mid,1,mid,Electra,Electra
620,2065.9827,9,high,9,high,Trek,Trek
620,2065.9827,1,mid,9,high,Electra,Trek
1182,2052.3520,4,low,4,low,"Pure Cycles","Pure Cycles"
1182,2052.3520,4,low,4,low,"Pure Cycles","Pure Cycles"
1182,2052.3520,4,low,4,low,"Pure Cycles","Pure Cycles"
1182,2052.3520,1,mid,4,low,Electra,"Pure Cycles"
1429,2042.0634,4,low,1,mid,"Pure Cycles",Electra
1429,2042.0634,1,mid,1,mid,Electra,Electra
1429,2042.0634,1,mid,1,mid,Electra,Electra
1367,2032.4445,2,mid,2,mid,Haro,Haro
1367,2032.4445,8,high,2,mid,Surly,Haro
1367,2032.4445,2,mid,2,mid,Haro,Haro
1367,2032.4445,1,mid,2,mid,Electra,Haro
1193,2024.0637,8,high,5,mid,Surly,Ritchey
1193,2024.0637,5,mid,5,mid,Ritchey,Ritchey
1193,2024.0637,1,mid,5,mid,Electra,Ritchey
1187,2013.9650,9,high,9,high,Trek,Trek
1187,2013.9650,1,mid,9,high,Electra,Trek
845,2011.4626,1,mid,1,mid,Electra,Electra
845,2011.4626,1,mid,1,mid,Electra,Electra
845,2011.4626,7,mid,1,mid,"Sun Bicycles",Electra
855,2008.7628,1,mid,1,mid,Electra,Electra
855,2008.7628,1,mid,1,mid,Electra,Electra
237,2007.5812,9,high,9,high,Trek,Trek
1385,2006.0629,2,mid,1,mid,Haro,Electra
1385,2006.0629,1,mid,1,mid,Electra,Electra
1385,2006.0629,4,low,1,mid,"Pure Cycles",Electra
1385,2006.0629,8,high,1,mid,Surly,Electra
431,1999.3494,2,mid,1,mid,Haro,Electra
431,1999.3494,1,mid,1,mid,Electra,Electra
431,1999.3494,1,mid,1,mid,Electra,Electra
359,1990.1628,1,mid,8,high,Electra,Surly
359,1990.1628,8,high,8,high,Surly,Surly
1226,1988.0501,1,mid,1,mid,Electra,Electra
1226,1988.0501,7,mid,1,mid,"Sun Bicycles",Electra
1226,1988.0501,9,high,1,mid,Trek,Electra
1226,1988.0501,1,mid,1,mid,Electra,Electra
1226,1988.0501,9,high,1,mid,Trek,Electra
680,1987.9660,9,high,1,mid,Trek,Electra
680,1987.9660,1,mid,1,mid,Electra,Electra
797,1984.0730,1,mid,1,mid,Electra,Electra
797,1984.0730,1,mid,1,mid,Electra,Electra
797,1984.0730,4,low,1,mid,"Pure Cycles",Electra
932,1973.7314,1,mid,8,high,Electra,Surly
932,1973.7314,8,high,8,high,Surly,Surly
854,1972.9624,1,mid,1,mid,Electra,Electra
854,1972.9624,1,mid,1,mid,Electra,Electra
357,1970.5907,4,low,4,low,"Pure Cycles","Pure Cycles"
357,1970.5907,4,low,4,low,"Pure Cycles","Pure Cycles"
357,1970.5907,8,high,4,low,Surly,"Pure Cycles"
944,1964.0810,8,high,8,high,Surly,Surly
944,1964.0810,1,mid,8,high,Electra,Surly
1355,1961.0812,9,high,9,high,Trek,Trek
1355,1961.0812,1,mid,9,high,Electra,Trek
1114,1951.3474,1,mid,1,mid,Electra,Electra
1114,1951.3474,9,high,1,mid,Trek,Electra
1114,1951.3474,2,mid,1,mid,Haro,Electra
1000,1950.5750,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1000,1950.5750,8,high,7,mid,Surly,"Sun Bicycles"
1000,1950.5750,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
548,1949.6365,1,mid,7,mid,Electra,"Sun Bicycles"
548,1949.6365,4,low,7,mid,"Pure Cycles","Sun Bicycles"
548,1949.6365,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
548,1949.6365,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
825,1934.9634,5,mid,5,mid,Ritchey,Ritchey
825,1934.9634,1,mid,5,mid,Electra,Ritchey
331,1929.5140,4,low,1,mid,"Pure Cycles",Electra
331,1929.5140,1,mid,1,mid,Electra,Electra
331,1929.5140,1,mid,1,mid,Electra,Electra
331,1929.5140,1,mid,1,mid,Electra,Electra
331,1929.5140,1,mid,1,mid,Electra,Electra
796,1926.5810,1,mid,1,mid,Electra,Electra
796,1926.5810,4,low,1,mid,"Pure Cycles",Electra
796,1926.5810,1,mid,1,mid,Electra,Electra
1173,1904.4585,1,mid,1,mid,Electra,Electra
1173,1904.4585,1,mid,1,mid,Electra,Electra
1173,1904.4585,1,mid,1,mid,Electra,Electra
556,1902.5629,9,high,1,mid,Trek,Electra
556,1902.5629,7,mid,1,mid,"Sun Bicycles",Electra
556,1902.5629,1,mid,1,mid,Electra,Electra
708,1899.9810,8,high,8,high,Surly,Surly
449,1894.5410,8,high,8,high,Surly,Surly
449,1894.5410,8,high,8,high,Surly,Surly
1232,1891.1125,1,mid,1,mid,Electra,Electra
1232,1891.1125,1,mid,1,mid,Electra,Electra
1232,1891.1125,4,low,1,mid,"Pure Cycles",Electra
940,1885.8839,7,mid,5,mid,"Sun Bicycles",Ritchey
940,1885.8839,1,mid,5,mid,Electra,Ritchey
940,1885.8839,5,mid,5,mid,Ritchey,Ritchey
1107,1868.9634,9,high,9,high,Trek,Trek
1107,1868.9634,2,mid,9,high,Haro,Trek
811,1863.9660,1,mid,1,mid,Electra,Electra
811,1863.9660,1,mid,1,mid,Electra,Electra
1363,1860.5825,9,high,1,mid,Trek,Electra
1363,1860.5825,4,low,1,mid,"Pure Cycles",Electra
1363,1860.5825,1,mid,1,mid,Electra,Electra
962,1856.6117,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
962,1856.6117,1,mid,7,mid,Electra,"Sun Bicycles"
1407,1856.0750,3,high,3,high,Heller,Heller
1407,1856.0750,7,mid,3,high,"Sun Bicycles",Heller
71,1855.3325,9,high,8,high,Trek,Surly
935,1850.0567,1,mid,1,mid,Electra,Electra
935,1850.0567,7,mid,1,mid,"Sun Bicycles",Electra
935,1850.0567,9,high,1,mid,Trek,Electra
430,1847.0647,1,mid,1,mid,Electra,Electra
430,1847.0647,7,mid,1,mid,"Sun Bicycles",Electra
430,1847.0647,1,mid,1,mid,Electra,Electra
1117,1845.8820,9,high,9,high,Trek,Trek
1117,1845.8820,7,mid,9,high,"Sun Bicycles",Trek
913,1841.6217,1,mid,1,mid,Electra,Electra
913,1841.6217,4,low,1,mid,"Pure Cycles",Electra
913,1841.6217,1,mid,1,mid,Electra,Electra
261,1837.4717,5,mid,5,mid,Ritchey,Ritchey
261,1837.4717,1,mid,5,mid,Electra,Ritchey
638,1832.0628,1,mid,1,mid,Electra,Electra
638,1832.0628,1,mid,1,mid,Electra,Electra
638,1832.0628,1,mid,1,mid,Electra,Electra
1299,1831.1814,4,low,4,low,"Pure Cycles","Pure Cycles"
1299,1831.1814,1,mid,4,low,Electra,"Pure Cycles"
1410,1829.6655,9,high,7,mid,Trek,"Sun Bicycles"
1410,1829.6655,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1410,1829.6655,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1410,1829.6655,1,mid,7,mid,Electra,"Sun Bicycles"
1343,1818.4545,2,mid,2,mid,Haro,Haro
1343,1818.4545,1,mid,2,mid,Electra,Haro
1343,1818.4545,2,mid,2,mid,Haro,Haro
1343,1818.4545,9,high,2,mid,Trek,Haro
1386,1806.4125,4,low,1,mid,"Pure Cycles",Electra
1386,1806.4125,1,mid,1,mid,Electra,Electra
1386,1806.4125,1,mid,1,mid,Electra,Electra
1038,1805.9660,8,high,1,mid,Surly,Electra
1038,1805.9660,1,mid,1,mid,Electra,Electra
858,1804.8565,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
858,1804.8565,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
858,1804.8565,8,high,7,mid,Surly,"Sun Bicycles"
858,1804.8565,1,mid,7,mid,Electra,"Sun Bicycles"
858,1804.8565,2,mid,7,mid,Haro,"Sun Bicycles"
343,1800.4815,9,high,9,high,Trek,Trek
343,1800.4815,9,high,9,high,Trek,Trek
1016,1797.9750,1,mid,9,high,Electra,Trek
1016,1797.9750,9,high,9,high,Trek,Trek
914,1793.7574,1,mid,1,mid,Electra,Electra
914,1793.7574,1,mid,1,mid,Electra,Electra
914,1793.7574,9,high,1,mid,Trek,Electra
1047,1786.4650,1,mid,1,mid,Electra,Electra
1047,1786.4650,1,mid,1,mid,Electra,Electra
1047,1786.4650,1,mid,1,mid,Electra,Electra
710,1765.1307,4,low,8,high,"Pure Cycles",Surly
710,1765.1307,8,high,8,high,Surly,Surly
535,1759.9760,1,mid,8,high,Electra,Surly
535,1759.9760,8,high,8,high,Surly,Surly
365,1758.5140,8,high,8,high,Surly,Surly
365,1758.5140,4,low,8,high,"Pure Cycles",Surly
365,1758.5140,1,mid,8,high,Electra,Surly
232,1755.3725,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
232,1755.3725,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
629,1754.1460,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
629,1754.1460,1,mid,7,mid,Electra,"Sun Bicycles"
629,1754.1460,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
629,1754.1460,9,high,7,mid,Trek,"Sun Bicycles"
814,1754.0464,1,mid,1,mid,Electra,Electra
814,1754.0464,1,mid,1,mid,Electra,Electra
814,1754.0464,1,mid,1,mid,Electra,Electra
814,1754.0464,1,mid,1,mid,Electra,Electra
1180,1753.7717,1,mid,1,mid,Electra,Electra
1180,1753.7717,1,mid,1,mid,Electra,Electra
1198,1745.9640,8,high,8,high,Surly,Surly
1198,1745.9640,1,mid,8,high,Electra,Surly
1371,1734.9325,3,high,3,high,Heller,Heller
1371,1734.9325,1,mid,3,high,Electra,Heller
188,1729.7750,1,mid,3,high,Electra,Heller
188,1729.7750,9,high,3,high,Trek,Heller
254,1716.5530,1,mid,1,mid,Electra,Electra
254,1716.5530,7,mid,1,mid,"Sun Bicycles",Electra
254,1716.5530,2,mid,1,mid,Haro,Electra
416,1709.3652,1,mid,1,mid,Electra,Electra
416,1709.3652,1,mid,1,mid,Electra,Electra
416,1709.3652,1,mid,1,mid,Electra,Electra
933,1708.3719,8,high,8,high,Surly,Surly
933,1708.3719,4,low,8,high,"Pure Cycles",Surly
933,1708.3719,1,mid,8,high,Electra,Surly
1431,1705.9632,1,mid,1,mid,Electra,Electra
1431,1705.9632,5,mid,1,mid,Ritchey,Electra
1431,1705.9632,1,mid,1,mid,Electra,Electra
563,1703.6815,1,mid,5,mid,Electra,Ritchey
563,1703.6815,5,mid,5,mid,Ritchey,Ritchey
563,1703.6815,4,low,5,mid,"Pure Cycles",Ritchey
1212,1697.9717,1,mid,1,mid,Electra,Electra
1212,1697.9717,1,mid,1,mid,Electra,Electra
834,1694.0557,1,mid,1,mid,Electra,Electra
834,1694.0557,1,mid,1,mid,Electra,Electra
834,1694.0557,1,mid,1,mid,Electra,Electra
834,1694.0557,1,mid,1,mid,Electra,Electra
745,1692.5721,1,mid,1,mid,Electra,Electra
745,1692.5721,7,mid,1,mid,"Sun Bicycles",Electra
1194,1692.5370,4,low,1,mid,"Pure Cycles",Electra
1194,1692.5370,1,mid,1,mid,Electra,Electra
1194,1692.5370,5,mid,1,mid,Ritchey,Electra
1194,1692.5370,1,mid,1,mid,Electra,Electra
456,1690.6635,7,mid,1,mid,"Sun Bicycles",Electra
456,1690.6635,1,mid,1,mid,Electra,Electra
456,1690.6635,1,mid,1,mid,Electra,Electra
392,1681.9740,1,mid,1,mid,Electra,Electra
392,1681.9740,9,high,1,mid,Trek,Electra
1393,1681.4810,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1393,1681.4810,9,high,7,mid,Trek,"Sun Bicycles"
678,1673.9907,9,high,9,high,Trek,Trek
816,1669.9825,1,mid,9,high,Electra,Trek
816,1669.9825,9,high,9,high,Trek,Trek
318,1662.0539,9,high,9,high,Trek,Trek
318,1662.0539,2,mid,9,high,Haro,Trek
318,1662.0539,7,mid,9,high,"Sun Bicycles",Trek
590,1655.0719,1,mid,1,mid,Electra,Electra
590,1655.0719,7,mid,1,mid,"Sun Bicycles",Electra
731,1652.9810,2,mid,2,mid,Haro,Haro
1405,1649.9725,1,mid,1,mid,Electra,Electra
1405,1649.9725,1,mid,1,mid,Electra,Electra
591,1646.3814,8,high,8,high,Surly,Surly
591,1646.3814,4,low,8,high,"Pure Cycles",Surly
740,1644.5165,1,mid,1,mid,Electra,Electra
740,1644.5165,1,mid,1,mid,Electra,Electra
740,1644.5165,1,mid,1,mid,Electra,Electra
740,1644.5165,4,low,1,mid,"Pure Cycles",Electra
485,1635.5468,9,high,1,mid,Trek,Electra
485,1635.5468,7,mid,1,mid,"Sun Bicycles",Electra
485,1635.5468,1,mid,1,mid,Electra,Electra
1338,1626.7825,1,mid,3,high,Electra,Heller
1338,1626.7825,3,high,3,high,Heller,Heller
267,1625.9630,1,mid,1,mid,Electra,Electra
267,1625.9630,1,mid,1,mid,Electra,Electra
371,1619.9910,9,high,9,high,Trek,Trek
1076,1619.9910,9,high,9,high,Trek,Trek
1309,1619.9910,9,high,9,high,Trek,Trek
419,1613.3947,2,mid,2,mid,Haro,Haro
419,1613.3947,2,mid,2,mid,Haro,Haro
419,1613.3947,7,mid,2,mid,"Sun Bicycles",Haro
911,1611.0747,1,mid,1,mid,Electra,Electra
911,1611.0747,1,mid,1,mid,Electra,Electra
911,1611.0747,1,mid,1,mid,Electra,Electra
433,1601.3717,7,mid,2,mid,"Sun Bicycles",Haro
433,1601.3717,2,mid,2,mid,Haro,Haro
291,1600.0930,4,low,4,low,"Pure Cycles","Pure Cycles"
291,1600.0930,9,high,4,low,Trek,"Pure Cycles"
291,1600.0930,4,low,4,low,"Pure Cycles","Pure Cycles"
291,1600.0930,9,high,4,low,Trek,"Pure Cycles"
445,1599.9840,8,high,8,high,Surly,Surly
1327,1599.9840,9,high,9,high,Trek,Trek
1109,1595.6657,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1109,1595.6657,8,high,7,mid,Surly,"Sun Bicycles"
1109,1595.6657,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1339,1590.8534,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1339,1590.8534,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
698,1585.1560,1,mid,1,mid,Electra,Electra
698,1585.1560,1,mid,1,mid,Electra,Electra
